EventTime	Origin	Destination
2020.6937	UNKNOWN	Brazil
2020.71507	UNKNOWN	Brazil
2021.1844700000001	Brazil	Argentina
2021.2243600000002	Argentina	Bolivia
2021.2243600000002	Argentina	Bolivia
2021.34492	Brazil	Bolivia
2021.48739	Brazil	Mexico
2021.3010900000002	Brazil	Argentina
2021.18056	Brazil	Peru
2021.14768	Brazil	Belgium
2021.21891	Brazil	Angola
2021.2052	Brazil	Peru
2021.27441	Brazil	Mexico
2021.3011000000001	Brazil	Chile
2021.4189000000001	Brazil	Chile
2021.2138	Brazil	Uruguay
2021.42164	Uruguay	Brazil
2021.2627400000001	Brazil	Italy
2021.13397	Brazil	Colombia
2021.24629	Brazil	France
2021.1339500000001	Brazil	Italy
2021.56683	Brazil	Colombia
2021.47642	Brazil	Chile
2021.4462800000001	Brazil	Chile
2021.30108	Brazil	USA
2021.6024400000001	Brazil	Peru
2021.0545100000002	Brazil	Italy
2021.25998	Brazil	Colombia
2021.17193	Brazil	Bolivia
2021.41341	Bolivia	Argentina
2021.4307900000001	Brazil	Chile
2021.0684	Brazil	USA
2021.13271	Brazil	USA
2021.1915000000001	Brazil	Colombia
2021.27919	Brazil	Colombia
2021.42986	Brazil	Chile
2021.0161600000001	Brazil	Colombia
2021.54493	Colombia	Brazil
2021.3723200000002	Brazil	Italy
2021.20245	Brazil	Peru
2021.19423	Brazil	Colombia
2021.17507	Brazil	Uruguay
2021.19697	Brazil	Argentina
2021.44902	Argentina	Brazil
2021.3476500000002	Brazil	Argentina
2021.23511	Brazil	Spain
2021.12302	Brazil	Peru
2021.3482000000001	Brazil	Chile
2021.2066300000001	Brazil	Argentina
2021.30384	Brazil	Colombia
2021.3202800000001	Brazil	Germany
2021.18878	Brazil	Italy
2021.45453	Brazil	USA
2021.26548	Brazil	Colombia
2021.2661500000002	Brazil	USA
2021.23692	Brazil	Peru
2021.3531500000001	Brazil	Colombia
2021.06	Brazil	Venezuela
2021.0140800000001	Brazil	USA
2021.0545100000002	USA	Venezuela
2021.52574	USA	Chile
2021.27916	USA	Argentina
2021.22098	USA	Peru
2021.2764200000001	Peru	Chile
2021.19931	USA	Colombia
2021.52847	Colombia	Ecuador
2021.59149	Colombia	Ecuador
2021.6682	USA	Brazil
2021.2901200000001	USA	Venezuela
2021.2442800000001	USA	Ecuador
2021.30381	Ecuador	Brazil
2021.40307	Ecuador	Peru
2021.66271	Peru	Brazil
2021.59696	Ecuador	Peru
2021.50061	Ecuador	USA
2021.586	USA	Colombia
2021.03724	Brazil	Canada
2021.29287	Canada	Venezuela
2021.2126	Canada	Peru
2021.44355	Peru	USA
2021.3531400000002	Brazil	Mexico
2021.1516800000002	Brazil	Colombia
2021.4380700000002	Colombia	Ecuador
2021.36136	Colombia	Venezuela
