strain	region	country
Denmark/DCGC-363689/2022	Europe	Denmark
Denmark/DCGC-337555/2022	Europe	Denmark
Denmark/DCGC-403521/2022	Europe	Denmark
Denmark/DCGC-402446/2022	Europe	Denmark
Denmark/DCGC-401693/2022	Europe	Denmark
Denmark/DCGC-400634/2022	Europe	Denmark
Denmark/DCGC-400600/2022	Europe	Denmark
Denmark/DCGC-400067/2022	Europe	Denmark
Denmark/DCGC-399561/2021	Europe	Denmark
Denmark/DCGC-397747/2022	Europe	Denmark
Denmark/DCGC-397259/2022	Europe	Denmark
Denmark/DCGC-396017/2022	Europe	Denmark
Denmark/DCGC-395529/2022	Europe	Denmark
Denmark/DCGC-385273/2022	Europe	Denmark
Denmark/DCGC-383088/2022	Europe	Denmark
Denmark/DCGC-379735/2022	Europe	Denmark
Denmark/DCGC-376530/2022	Europe	Denmark
Denmark/DCGC-375234/2022	Europe	Denmark
Denmark/DCGC-369477/2022	Europe	Denmark
Denmark/DCGC-366923/2022	Europe	Denmark
Denmark/DCGC-366020/2022	Europe	Denmark
Denmark/DCGC-364687/2022	Europe	Denmark
Denmark/DCGC-364118/2022	Europe	Denmark
Denmark/DCGC-363709/2022	Europe	Denmark
Denmark/DCGC-362118/2022	Europe	Denmark
Denmark/DCGC-337502/2022	Europe	Denmark
Denmark/DCGC-327623/2022	Europe	Denmark
Denmark/DCGC-335618/2022	Europe	Denmark
Denmark/DCGC-297155/2021	Europe	Denmark
Denmark/DCGC-297622/2021	Europe	Denmark
Denmark/DCGC-297756/2021	Europe	Denmark
Denmark/DCGC-298182/2021	Europe	Denmark
Denmark/DCGC-298344/2021	Europe	Denmark
Denmark/DCGC-298543/2021	Europe	Denmark
Denmark/DCGC-298753/2021	Europe	Denmark
Denmark/DCGC-298858/2022	Europe	Denmark
Denmark/DCGC-298894/2021	Europe	Denmark
Denmark/DCGC-298907/2021	Europe	Denmark
Denmark/DCGC-299493/2021	Europe	Denmark
Denmark/DCGC-299813/2022	Europe	Denmark
Denmark/DCGC-299818/2021	Europe	Denmark
Denmark/DCGC-299844/2021	Europe	Denmark
Denmark/DCGC-296940/2021	Europe	Denmark
Denmark/DCGC-300035/2021	Europe	Denmark
Denmark/DCGC-302243/2022	Europe	Denmark
Denmark/DCGC-302746/2022	Europe	Denmark
Denmark/DCGC-302791/2022	Europe	Denmark
Denmark/DCGC-304832/2021	Europe	Denmark
Denmark/DCGC-305111/2022	Europe	Denmark
Denmark/DCGC-305273/2022	Europe	Denmark
Denmark/DCGC-305416/2022	Europe	Denmark
Denmark/DCGC-305685/2022	Europe	Denmark
Denmark/DCGC-306083/2022	Europe	Denmark
Denmark/DCGC-306627/2022	Europe	Denmark
Denmark/DCGC-309312/2022	Europe	Denmark
Denmark/DCGC-309345/2022	Europe	Denmark
Denmark/DCGC-309462/2022	Europe	Denmark
Denmark/DCGC-310110/2021	Europe	Denmark
Denmark/DCGC-301845/2022	Europe	Denmark
Denmark/DCGC-310324/2022	Europe	Denmark
Denmark/DCGC-296538/2021	Europe	Denmark
Denmark/DCGC-295888/2021	Europe	Denmark
Denmark/DCGC-337120/2022	Europe	Denmark
Denmark/DCGC-259773/2021	Europe	Denmark
Denmark/DCGC-277082/2021	Europe	Denmark
Denmark/DCGC-283294/2021	Europe	Denmark
Denmark/DCGC-284978/2021	Europe	Denmark
Denmark/DCGC-285203/2021	Europe	Denmark
Denmark/DCGC-285713/2021	Europe	Denmark
Denmark/DCGC-285857/2021	Europe	Denmark
Denmark/DCGC-286472/2021	Europe	Denmark
Denmark/DCGC-287482/2021	Europe	Denmark
Denmark/DCGC-287670/2021	Europe	Denmark
Denmark/DCGC-287814/2021	Europe	Denmark
Denmark/DCGC-287845/2021	Europe	Denmark
Denmark/DCGC-287974/2021	Europe	Denmark
Denmark/DCGC-296516/2021	Europe	Denmark
Denmark/DCGC-288275/2021	Europe	Denmark
Denmark/DCGC-289527/2021	Europe	Denmark
Denmark/DCGC-290662/2021	Europe	Denmark
Denmark/DCGC-291085/2021	Europe	Denmark
Denmark/DCGC-291298/2021	Europe	Denmark
Denmark/DCGC-291435/2021	Europe	Denmark
Denmark/DCGC-291470/2021	Europe	Denmark
Denmark/DCGC-292685/2021	Europe	Denmark
Denmark/DCGC-292850/2021	Europe	Denmark
Denmark/DCGC-292875/2021	Europe	Denmark
Denmark/DCGC-294386/2021	Europe	Denmark
Denmark/DCGC-294721/2021	Europe	Denmark
Denmark/DCGC-295006/2021	Europe	Denmark
Denmark/DCGC-295192/2021	Europe	Denmark
Denmark/DCGC-295556/2021	Europe	Denmark
Denmark/DCGC-288280/2021	Europe	Denmark
Denmark/DCGC-311734/2022	Europe	Denmark
Denmark/DCGC-287859/2021	Europe	Denmark
Denmark/DCGC-315415/2021	Europe	Denmark
Denmark/DCGC-320278/2022	Europe	Denmark
Denmark/DCGC-320090/2022	Europe	Denmark
Denmark/DCGC-318506/2022	Europe	Denmark
Denmark/DCGC-317412/2022	Europe	Denmark
Denmark/DCGC-316198/2021	Europe	Denmark
Denmark/DCGC-315984/2022	Europe	Denmark
Denmark/DCGC-315884/2022	Europe	Denmark
Denmark/DCGC-315688/2022	Europe	Denmark
Denmark/DCGC-311906/2022	Europe	Denmark
Denmark/DCGC-311992/2022	Europe	Denmark
Denmark/DCGC-314796/2022	Europe	Denmark
Denmark/DCGC-312308/2022	Europe	Denmark
Denmark/DCGC-312450/2022	Europe	Denmark
Denmark/DCGC-312539/2022	Europe	Denmark
Denmark/DCGC-312561/2022	Europe	Denmark
Denmark/DCGC-312665/2022	Europe	Denmark
Denmark/DCGC-313144/2022	Europe	Denmark
Denmark/DCGC-313265/2022	Europe	Denmark
Denmark/DCGC-313406/2022	Europe	Denmark
Denmark/DCGC-313997/2021	Europe	Denmark
Denmark/DCGC-314351/2022	Europe	Denmark
Denmark/DCGC-314574/2021	Europe	Denmark
Denmark/DCGC-312355/2022	Europe	Denmark
Denmark/DCGC-320412/2022	Europe	Denmark
Denmark/DCGC-320304/2022	Europe	Denmark
Denmark/DCGC-320510/2022	Europe	Denmark
Denmark/DCGC-331667/2022	Europe	Denmark
Denmark/DCGC-330905/2022	Europe	Denmark
Denmark/DCGC-330631/2022	Europe	Denmark
Denmark/DCGC-328779/2022	Europe	Denmark
Denmark/DCGC-327917/2022	Europe	Denmark
Denmark/DCGC-327754/2022	Europe	Denmark
Denmark/DCGC-327574/2022	Europe	Denmark
Denmark/DCGC-327323/2022	Europe	Denmark
Denmark/DCGC-325002/2022	Europe	Denmark
Denmark/DCGC-326652/2022	Europe	Denmark
Denmark/DCGC-323079/2022	Europe	Denmark
Denmark/DCGC-320462/2022	Europe	Denmark
Denmark/DCGC-322463/2022	Europe	Denmark
Denmark/DCGC-325416/2022	Europe	Denmark
Denmark/DCGC-325064/2022	Europe	Denmark
Denmark/DCGC-322282/2022	Europe	Denmark
Denmark/DCGC-322196/2021	Europe	Denmark
Denmark/DCGC-321632/2022	Europe	Denmark
Denmark/DCGC-321355/2021	Europe	Denmark
Denmark/DCGC-321267/2022	Europe	Denmark
Denmark/DCGC-320562/2022	Europe	Denmark
Denmark/DCGC-325925/2022	Europe	Denmark
Denmark/DCGC-314961/2022	Europe	Denmark
DominicanRepublic/1841522-LNSPDD/2022	North America	Dominican Republic
DominicanRepublic/1858288-LNSPDD/2022	North America	Dominican Republic
DominicanRepublic/1859047-LNSPDD/2022	North America	Dominican Republic
USA/IN-LH000214503/2022	North America	USA
Ecuador/NIC-INSPI-387263/2022	South America	Ecuador
Ecuador/NIC-INSPI-387434/2022	South America	Ecuador
Ecuador/NIC-INSPI-0421-3066/2022	South America	Ecuador
Ecuador/NIC-INSPI-79440/2022	South America	Ecuador
Ecuador/NIC-INSPI-79323/2022	South America	Ecuador
Ecuador/NIC-INSPI-79176/2022	South America	Ecuador
Ecuador/NIC-INSPI-77785/2022	South America	Ecuador
Ecuador/NIC-INSPI-77543/2022	South America	Ecuador
Ecuador/NIC-INSPI-75350/2022	South America	Ecuador
Ecuador/USFQ-2590/2022	South America	Ecuador
Ecuador/NIC-INSPI-75065/2022	South America	Ecuador
Ecuador/NIC-INSPI-398666/2022	South America	Ecuador
Ecuador/NIC-INSPI-397750/2022	South America	Ecuador
Ecuador/NIC-INSPI-397463/2022	South America	Ecuador
Ecuador/NIC-INSPI-397209/2022	South America	Ecuador
Ecuador/NIC-INSPI-397207/2022	South America	Ecuador
Ecuador/NIC-INSPI-397015/2022	South America	Ecuador
Ecuador/NIC-INSPI-399086/2022	South America	Ecuador
Ecuador/USFQ-2650/2022	South America	Ecuador
Ecuador/NIC-INSPI-519101/2022	South America	Ecuador
Ecuador/USFQ-2676/2022	South America	Ecuador
Ecuador/NIC-INSPI-0421-3068/2022	South America	Ecuador
Ecuador/NIC-INSPI-0421-3067/2022	South America	Ecuador
Ecuador/USFQ-2654/2022	South America	Ecuador
Ecuador/NIC-INSPI-105139/2022	South America	Ecuador
Ecuador/NIC-INSPI-108165/2022	South America	Ecuador
Ecuador/NIC-INSPI-22001/2022	South America	Ecuador
Ecuador/NIC-INSPI-374017/2022	South America	Ecuador
Ecuador/NIC-INSPI-108404/2022	South America	Ecuador
Ecuador/NIC-INSPI-378276/2022	South America	Ecuador
Ecuador/NIC-INSPI-385387/2022	South America	Ecuador
Ecuador/NIC-INSPI-386786/2022	South America	Ecuador
Ecuador/USFQ-2800/2022	South America	Ecuador
Ecuador/USFQ-2791/2022	South America	Ecuador
Ecuador/USFQ-2790/2022	South America	Ecuador
Ecuador/USFQ-2718/2022	South America	Ecuador
Ecuador/NIC-INSPI-375551/2022	South America	Ecuador
Estonia/RC0533733/2022	Europe	Estonia
Estonia/RC0397769/2022	Europe	Estonia
Estonia/RC0518780/2022	Europe	Estonia
Estonia/RC0465167/2022	Europe	Estonia
Estonia/RC0457266/2022	Europe	Estonia
Estonia/RC0423166/2022	Europe	Estonia
Estonia/RC0422430/2022	Europe	Estonia
Estonia/RC0376850/2022	Europe	Estonia
Estonia/19244369/2022	Europe	Estonia
Estonia/RC0324910/2022	Europe	Estonia
Estonia/RC0314991/2022	Europe	Estonia
Estonia/RC0303295/2022	Europe	Estonia
Estonia/AA2247945/2022	Europe	Estonia
Estonia/AA1427733/2022	Europe	Estonia
Estonia/19029286/2022	Europe	Estonia
Estonia/18637077/2022	Europe	Estonia
Estonia/18600715/2022	Europe	Estonia
Estonia/RC0365220/2022	Europe	Estonia
Eswatini/N28546/2021	Africa	Eswatini
Eswatini/N28518/2021	Africa	Eswatini
Eswatini/N28547/2021	Africa	Eswatini
Finland/THL-202206483/2022	Europe	Finland
Finland/THL-202135237/2021	Europe	Finland
Finland/THL-202133775/2021	Europe	Finland
Finland/THL-202206331/2022	Europe	Finland
Finland/THL-202206290/2022	Europe	Finland
Finland/THL-202206057/2022	Europe	Finland
Finland/THL-202206043/2022	Europe	Finland
Finland/THL-202205817/2022	Europe	Finland
Finland/THL-202205441/2022	Europe	Finland
Finland/THL-202205368/2022	Europe	Finland
Finland/THL-202205365/2022	Europe	Finland
Finland/THL-202205742/2022	Europe	Finland
Finland/THL-202205170/2022	Europe	Finland
Finland/THL-202205111/2022	Europe	Finland
Finland/THL-202203965/2022	Europe	Finland
Finland/THL-202200695/2022	Europe	Finland
Finland/THL-202203869/2022	Europe	Finland
Finland/THL-202202687/2022	Europe	Finland
Finland/THL-202202430/2022	Europe	Finland
Finland/THL-202202414/2022	Europe	Finland
Finland/THL-202202405/2022	Europe	Finland
Finland/THL-202205212/2022	Europe	Finland
France/GES-CERBAHC-01698195/2022	Europe	France
France/GES-CERBAHC-01886466/2022	Europe	France
France/GES-CERBAHC-01973601/2022	Europe	France
France/GES-HMN-21122230546/2021	Europe	France
France/GES-CERBAHC-12262782/2021	Europe	France
France/GES-HMN-21122220193/2021	Europe	France
France/GES-CERBAHC-01440827/2022	Europe	France
France/GES-CERBAHC-01994731/2022	Europe	France
France/CVL-IPP47480/2021	Europe	France
France/CVL-IPP03329/2022	Europe	France
France/CVL-IPP11616/2022	Europe	France
France/CVL-IPP11233/2022	Europe	France
France/CVL-IPP09415/2022	Europe	France
France/CVL-IPP08117/2022	Europe	France
France/CVL-IPP04683/2022	Europe	France
France/CVL-IPP04682/2022	Europe	France
France/CVL-IPP04672/2022	Europe	France
France/CVL-IPP04671/2022	Europe	France
France/GES-HMN-21122270600/2021	Europe	France
France/CVL-IPP11631/2022	Europe	France
France/GES-HMN-21122280174/2021	Europe	France
France/GES-HMN-22012070041/2022	Europe	France
France/GES-HMN-21122290414/2021	Europe	France
France/CVL-IPP00273/2022	Europe	France
France/GES-HMN-22012040831/2021	Europe	France
France/GES-HMN-22012040429/2021	Europe	France
France/GES-HMN-22012031534/2021	Europe	France
France/GES-HMN-22012031452/2021	Europe	France
France/GES-HMN-22012040836/2021	Europe	France
France/GES-HMN-22012050676/2022	Europe	France
France/GES-HMN-22012031173/2021	Europe	France
France/GES-HMN-21122301059/2021	Europe	France
France/GES-HMN-21122280178/2021	Europe	France
France/GES-HMN-22012060581/2022	Europe	France
France/GES-HMN-21122300993/2021	Europe	France
France/GES-HMN-21122300222/2021	Europe	France
France/GES-HMN-22012100691/2022	Europe	France
France/GES-HMN-22012130108/2021	Europe	France
France/GES-HMN-22012141012/2022	Europe	France
France/GES-HMN-22012171168/2022	Europe	France
France/GES-HMN-21122300192/2021	Europe	France
France/GES-HMN-22012190766/2022	Europe	France
France/GES-HMN-22012190775/2022	Europe	France
France/GES-HMN-22012060639/2022	Europe	France
France/CVL-HMN-22022220726/2022	Europe	France
France/CVL-HCL722000184601/2022	Europe	France
France/CVL-HMN-22022220255/2022	Europe	France
France/CVL-CERBAHC-01723115/2022	Europe	France
France/CVL-CERBAHC-01723164/2022	Europe	France
France/CVL-CERBAHC-01723231/2022	Europe	France
France/CVL-CERBAHC-01725739/2022	Europe	France
France/CVL-CERBAHC-01881971/2022	Europe	France
France/CVL-CERBAHC-01883264/2022	Europe	France
France/CVL-CERBAHC-01966704/2022	Europe	France
France/CVL-CERBAHC-01968093/2022	Europe	France
France/CVL-CERBAHC-02149785/2022	Europe	France
France/CVL-CERBAHC-12127576/2021	Europe	France
France/CVL-CERBAHC-12152346/2021	Europe	France
France/CVL-CERBAHC-12181126/2021	Europe	France
France/CVL-CERBAHC-12181449/2021	Europe	France
France/CVL-CERBAHC-12183100/2021	Europe	France
France/CVL-CERBAHC-12235428/2021	Europe	France
France/CVL-CERBAHC-12291395/2021	Europe	France
France/CVL-CERBAHC-12351711/2021	Europe	France
France/CVL-CERBAHC-12380881/2021	Europe	France
France/CVL-CERBAHC-12947455/2021	Europe	France
France/CVL-HCL021226521201/2021	Europe	France
France/CVL-HCL022001727701/2021	Europe	France
France/CVL-CERBAHC-01597499/2022	Europe	France
France/CVL-CERBAHC-01435584/2022	Europe	France
France/CVL-CERBAHC-01434571/2022	Europe	France
France/COR-HCL722000613201/2022	Europe	France
France/BRE-IPP11755/2022	Europe	France
France/BRE-IPP13102/2022	Europe	France
France/BRE-IPP52256/2021	Europe	France
France/BRE-IPP53329/2021	Europe	France
France/BRE-IPP53330/2021	Europe	France
France/BRE-IPP53357/2021	Europe	France
France/BRE-IPP53374/2021	Europe	France
France/BRE-IPP53896/2021	Europe	France
France/BRE-IPP53914/2021	Europe	France
France/COR-CERBAHC-12233505/2021	Europe	France
France/CVL-HCL022001940201/2021	Europe	France
France/COR-CERBAHC-1287303/2021	Europe	France
France/COR-HCL021230855501/2021	Europe	France
France/COR-HCL021230861801/2021	Europe	France
France/COR-HCL022010793401/2022	Europe	France
France/COR-HCL022020279201/2022	Europe	France
France/COR-HCL022021356901/2022	Europe	France
France/COR-HCL722000027501/2022	Europe	France
France/COR-HCL722000027601/2022	Europe	France
France/COR-HCL722000127001/2022	Europe	France
France/COR-HCL722000447101/2022	Europe	France
France/COR-HCL722000611401/2022	Europe	France
France/COR-HCL021230846201/2021	Europe	France
France/CVL-HMN-22022220555/2022	Europe	France
France/CVL-HCL022002469301/2021	Europe	France
France/CVL-HCL022009862701/2022	Europe	France
France/CVL-HMN-22022010817/2022	Europe	France
France/CVL-HMN-22022010879/2022	Europe	France
France/CVL-HMN-22022010888/2022	Europe	France
France/CVL-HMN-22022020226/2022	Europe	France
France/CVL-HMN-22022020382/2022	Europe	France
France/CVL-HMN-22022020552/2022	Europe	France
France/CVL-HMN-22022140174/2022	Europe	France
France/CVL-HMN-22022140250/2022	Europe	France
France/CVL-HMN-22022140402/2022	Europe	France
France/CVL-HMN-22022140410/2022	Europe	France
France/CVL-HMN-22022140426/2022	Europe	France
France/CVL-HMN-22022150335/2022	Europe	France
France/CVL-HMN-22022150429/2022	Europe	France
France/CVL-HMN-22022150462/2022	Europe	France
France/CVL-HMN-22022150502/2022	Europe	France
France/CVL-HMN-22022150512/2022	Europe	France
France/CVL-HMN-22022150616/2022	Europe	France
France/CVL-HMN-22022160094/2022	Europe	France
France/CVL-HMN-22022160155/2022	Europe	France
France/CVL-HMN-22022160173/2022	Europe	France
France/CVL-HMN-22022160402/2022	Europe	France
France/CVL-HMN-22022010784/2022	Europe	France
France/CVL-HMN-22022010701/2022	Europe	France
France/CVL-HMN-22022010615/2022	Europe	France
France/CVL-HMN-22012271045/2022	Europe	France
France/CVL-HCL022009919601/2022	Europe	France
France/CVL-HCL022009970401/2022	Europe	France
France/CVL-HCL022009975201/2022	Europe	France
France/CVL-HCL022009977001/2022	Europe	France
France/CVL-HCL022010195901/2022	Europe	France
France/CVL-HCL022015111101/2022	Europe	France
France/CVL-HCL022015111501/2022	Europe	France
France/CVL-HCL022015113301/2022	Europe	France
France/CVL-HCL022015114701/2022	Europe	France
France/CVL-HCL722000182501/2022	Europe	France
France/CVL-HCL022002606301/2021	Europe	France
France/GES-HMN-22012190786/2022	Europe	France
France/CVL-HCL722000192701/2022	Europe	France
France/CVL-HCL722000476001/2022	Europe	France
France/CVL-HCL722000704001/2022	Europe	France
France/CVL-HCL722000825001/2022	Europe	France
France/CVL-HMN-22012180255/2021	Europe	France
France/CVL-HMN-22012180799/2021	Europe	France
France/CVL-HMN-22012270626/2022	Europe	France
France/CVL-HMN-22012270672/2022	Europe	France
France/CVL-HMN-22012270780/2022	Europe	France
France/CVL-HMN-22012270794/2022	Europe	France
France/CVL-HCL722000188801/2022	Europe	France
France/GES-HMN-22012200196/2022	Europe	France
France/GES-HMN-22022100316/2022	Europe	France
France/GES-HMN-22012200546/2022	Europe	France
France/HDF-IPP06450/2022	Europe	France
France/HDF-IPP06850/2022	Europe	France
France/HDF-IPP07062/2022	Europe	France
France/HDF-IPP07102/2022	Europe	France
France/HDF-IPP07247/2022	Europe	France
France/HDF-IPP07359/2022	Europe	France
France/HDF-IPP07617/2022	Europe	France
France/HDF-IPP08480/2022	Europe	France
France/HDF-IPP09102/2022	Europe	France
France/HDF-IPP05740/2022	Europe	France
France/HDF-IPP09465/2022	Europe	France
France/HDF-IPP10029/2022	Europe	France
France/HDF-IPP10113/2022	Europe	France
France/HDF-IPP10139/2022	Europe	France
France/HDF-IPP10633/2022	Europe	France
France/HDF-IPP15022/2022	Europe	France
France/HDF-IPP15053/2022	Europe	France
France/HDF-IPP48453/2021	Europe	France
France/HDF-IPP51967/2021	Europe	France
France/HDF-IPP52633/2021	Europe	France
France/HDF-IPP09933/2022	Europe	France
France/HDF-IPP52850/2021	Europe	France
France/HDF-IPP05215/2022	Europe	France
France/HDF-IPP05174/2022	Europe	France
France/HDF-IPP03026/2022	Europe	France
France/HDF-IPP03284/2022	Europe	France
France/HDF-IPP03686/2022	Europe	France
France/HDF-IPP03812/2022	Europe	France
France/HDF-IPP03941/2022	Europe	France
France/HDF-IPP04025/2022	Europe	France
France/HDF-IPP04130/2022	Europe	France
France/HDF-IPP04241/2022	Europe	France
France/HDF-IPP04243/2022	Europe	France
France/HDF-IPP05213/2022	Europe	France
France/HDF-IPP04267/2022	Europe	France
France/HDF-IPP04938/2022	Europe	France
France/HDF-IPP04991/2022	Europe	France
France/HDF-IPP04996/2022	Europe	France
France/HDF-IPP05115/2022	Europe	France
France/HDF-IPP05120/2022	Europe	France
France/HDF-IPP05121/2022	Europe	France
France/HDF-IPP05129/2022	Europe	France
France/HDF-IPP05152/2022	Europe	France
France/HDF-IPP05164/2022	Europe	France
France/HDF-IPP04885/2022	Europe	France
France/HDF-IPP52866/2021	Europe	France
France/HDF-IPP53128/2021	Europe	France
France/HDF-IPP53391/2021	Europe	France
France/IDF-CERBAHC-01677461/2022	Europe	France
France/IDF-CERBAHC-01677665/2022	Europe	France
France/IDF-CERBAHC-01708300/2022	Europe	France
France/IDF-CERBAHC-01793509/2022	Europe	France
France/IDF-CERBAHC-01793737/2022	Europe	France
France/IDF-CERBAHC-01812186/2022	Europe	France
France/IDF-CERBAHC-01812554/2022	Europe	France
France/IDF-CERBAHC-01818409/2022	Europe	France
France/IDF-CERBAHC-01830474/2022	Europe	France
France/IDF-CERBAHC-01674445/2022	Europe	France
France/IDF-CERBAHC-01830552/2022	Europe	France
France/IDF-CERBAHC-01831687/2022	Europe	France
France/IDF-CERBAHC-01831881/2022	Europe	France
France/IDF-CERBAHC-01831974/2022	Europe	France
France/IDF-CERBAHC-01832028/2022	Europe	France
France/IDF-CERBAHC-01833697/2022	Europe	France
France/IDF-CERBAHC-01833733/2022	Europe	France
France/IDF-CERBAHC-01897043/2022	Europe	France
France/IDF-CERBAHC-01905846/2022	Europe	France
France/IDF-CERBAHC-01949912/2022	Europe	France
France/IDF-CERBAHC-01831549/2022	Europe	France
France/IDF-CERBAHC-01674154/2022	Europe	France
France/IDF-CERBAHC-01674076/2022	Europe	France
France/IDF-CERBAHC-01673652/2022	Europe	France
France/HDF-IPP54612/2021	Europe	France
France/HDF-P163-21495M1512/2021	Europe	France
France/IDF-112112118887/2021	Europe	France
France/IDF-112201036743/2022	Europe	France
France/IDF-112201054793/2022	Europe	France
France/IDF-112201063408/2022	Europe	France
France/IDF-112201064889/2022	Europe	France
France/IDF-CERBAHC-01328485/2022	Europe	France
France/IDF-CERBAHC-01455792/2022	Europe	France
France/IDF-CERBAHC-01484428/2022	Europe	France
France/IDF-CERBAHC-01484476/2022	Europe	France
France/IDF-CERBAHC-01514622/2022	Europe	France
France/IDF-CERBAHC-01515726/2022	Europe	France
France/IDF-CERBAHC-01568368/2022	Europe	France
France/IDF-CERBAHC-01619899/2022	Europe	France
France/IDF-CERBAHC-01620101/2022	Europe	France
France/IDF-CERBAHC-01620228/2022	Europe	France
France/IDF-CERBAHC-01620483/2022	Europe	France
France/IDF-CERBAHC-01650172/2022	Europe	France
France/IDF-CERBAHC-01650497/2022	Europe	France
France/IDF-CERBAHC-01655491/2022	Europe	France
France/HDF-IPP03011/2022	Europe	France
France/GES-HMN-22012200197/2022	Europe	France
France/HDF-IPP02943/2022	Europe	France
France/HDF-IPP02381/2022	Europe	France
France/GES-HMN-22022030279/2022	Europe	France
France/GES-HMN-22022030413/2022	Europe	France
France/GES-HMN-22022030497/2022	Europe	France
France/GES-HMN-22022030594/2022	Europe	France
France/GES-HMN-22022030766/2022	Europe	France
France/GES-HMN-22022030829/2022	Europe	France
France/GES-HMN-22022030911/2022	Europe	France
France/GES-HMN-22022040286/2021	Europe	France
France/GES-HMN-22022040401/2022	Europe	France
France/GES-HMN-22022030275/2022	Europe	France
France/GES-HMN-22022040505/2022	Europe	France
France/GES-HMN-22022040729/2022	Europe	France
France/GES-HMN-22022040754/2022	Europe	France
France/GES-HMN-22022040797/2022	Europe	France
France/GES-HMN-22022040933/2022	Europe	France
France/GES-HMN-22022041234/2022	Europe	France
France/GES-HMN-22022041297/2022	Europe	France
France/GES-HMN-22022090153/2022	Europe	France
France/GES-HMN-22022100443/2022	Europe	France
France/GES-HMN-22022140179/2022	Europe	France
France/GES-HMN-22022040703/2022	Europe	France
France/GES-HMN-22022140215/2022	Europe	France
France/GES-HMN-22022030271/2022	Europe	France
France/GES-HMN-22022030138/2022	Europe	France
France/GES-HMN-22012200944/2022	Europe	France
France/GES-HMN-22012210356/2022	Europe	France
France/GES-HMN-22012210396/2022	Europe	France
France/GES-HMN-22012210638/2022	Europe	France
France/GES-HMN-22012240904/2022	Europe	France
France/GES-HMN-22012250479/2022	Europe	France
France/GES-HMN-22012250553/2022	Europe	France
France/GES-HMN-22012260168/2022	Europe	France
France/GES-HMN-22012260742/2022	Europe	France
France/GES-HMN-22022030246/2022	Europe	France
France/GES-HMN-22012260838/2022	Europe	France
France/GES-HMN-22012270139/2022	Europe	France
France/GES-HMN-22012280206/2022	Europe	France
France/GES-HMN-22012280218/2022	Europe	France
France/GES-HMN-22012280278/2022	Europe	France
France/GES-HMN-22012311238/2022	Europe	France
France/GES-HMN-22012311250/2022	Europe	France
France/GES-HMN-22022010563/2022	Europe	France
France/GES-HMN-22022010589/2022	Europe	France
France/GES-HMN-22022021046/2022	Europe	France
France/GES-HMN-22012270112/2022	Europe	France
France/GES-HMN-22022140248/2022	Europe	France
France/GES-HMN-22022170378/2022	Europe	France
France/GES-HMN-22022170390/2022	Europe	France
France/HDF-CERBAHC-12199231/2021	Europe	France
France/HDF-CERBAHC-12210001/2021	Europe	France
France/HDF-CERBAHC-12210305/2021	Europe	France
France/HDF-CERBAHC-12265335/2021	Europe	France
France/HDF-CERBAHC-1243211/2021	Europe	France
France/HDF-IPP00005/2022	Europe	France
France/HDF-IPP00192/2022	Europe	France
France/HDF-IPP00669/2022	Europe	France
France/HDF-IPP00910/2022	Europe	France
France/HDF-CERBAHC-12198287/2021	Europe	France
France/HDF-IPP00933/2022	Europe	France
France/HDF-IPP01112/2022	Europe	France
France/HDF-IPP01457/2022	Europe	France
France/HDF-IPP01861/2022	Europe	France
France/HDF-IPP01956/2022	Europe	France
France/HDF-IPP01957/2022	Europe	France
France/HDF-IPP01962/2022	Europe	France
France/HDF-IPP01963/2022	Europe	France
France/HDF-IPP02154/2022	Europe	France
France/HDF-IPP02379/2022	Europe	France
France/HDF-IPP01082/2022	Europe	France
France/HDF-CERBAHC-0296909/2022	Europe	France
France/HDF-CERBAHC-02424896/2022	Europe	France
France/HDF-CERBAHC-02104832/2022	Europe	France
France/GES-HMN-22022210180/2022	Europe	France
France/GES-HMN-22022240116/2022	Europe	France
France/GES-IPP00967/2022	Europe	France
France/GES-IPP07309/2022	Europe	France
France/GES-IPP10189/2022	Europe	France
France/GES-IPP10200/2022	Europe	France
France/GES-IPP10209/2022	Europe	France
France/GES-IPP10748/2022	Europe	France
France/GES-IPP10953/2022	Europe	France
France/HDF-CERBAHC-01409137/2022	Europe	France
France/HDF-CERBAHC-01451501/2022	Europe	France
France/HDF-CERBAHC-01521845/2022	Europe	France
France/HDF-CERBAHC-01534530/2022	Europe	France
France/HDF-CERBAHC-01833019/2022	Europe	France
France/IDF-CERBAHC-01950149/2022	Europe	France
France/HDF-CERBAHC-01931252/2022	Europe	France
France/BRE-IPP11669/2022	Europe	France
France/HDF-CERBAHC-01965866/2022	Europe	France
France/HDF-CERBAHC-01966053/2022	Europe	France
France/HDF-CERBAHC-01969407/2022	Europe	France
France/HDF-CERBAHC-02102041/2022	Europe	France
France/HDF-IPP02384/2022	Europe	France
France/BRE-IPP11192/2022	Europe	France
France/BFC-HMN-22012241011/2022	Europe	France
France/BRE-IPP09837/2022	Europe	France
France/ARA-HCL722000299801/2022	Europe	France
France/ARA-HCL722000300301/2022	Europe	France
France/ARA-HCL722000305401/2022	Europe	France
France/ARA-HCL722000311101/2022	Europe	France
France/ARA-HCL722000312701/2022	Europe	France
France/ARA-HCL722000313301/2022	Europe	France
France/ARA-HCL722000317801/2022	Europe	France
France/ARA-HCL722000317901/2022	Europe	France
France/ARA-HCL722000322901/2022	Europe	France
France/ARA-HCL722000334201/2022	Europe	France
