EventTime	Origin	Destination
2020.80057	UNKNOWN	Italy
2020.63148	UNKNOWN	Italy
2020.90581	Italy	Bulgaria
2021.18359	Bulgaria	United Kingdom
2020.65907	Italy	United Kingdom
2020.9645	United Kingdom	Portugal
2020.98909	United Kingdom	Portugal
2021.10573	United Kingdom	Italy
2021.12709	United Kingdom	Germany
2020.9727	United Kingdom	Brazil
2021.04482	United Kingdom	France
2021.22193	France	Russia
2021.22193	United Kingdom	Brazil
2021.3096	United Kingdom	Germany
2021.0739800000001	United Kingdom	Brazil
2021.10038	United Kingdom	USA
2021.27124	USA	Bahrain
2021.34248	USA	France
2021.28495	USA	Canada
2021.4822100000001	USA	Norway
2021.0947	United Kingdom	Germany
2021.2411	United Kingdom	Switzerland
2021.26302	United Kingdom	Belgium
2021.20549	United Kingdom	Brazil
2021.26302	United Kingdom	Romania
2021.19454	United Kingdom	Switzerland
2021.26303	United Kingdom	Bulgaria
2021.24933	United Kingdom	Poland
2021.14255	United Kingdom	Poland
2021.02983	United Kingdom	Belgium
2021.3068700000001	Belgium	Germany
2021.29043	Belgium	France
2021.28221	Belgium	Netherlands
2021.26577	United Kingdom	India
2021.10139	United Kingdom	Switzerland
2021.29316	United Kingdom	Germany
2021.37536	United Kingdom	Switzerland
2021.1835800000001	United Kingdom	Turkey
2020.91185	United Kingdom	Iraq
2021.24933	Iraq	Ireland
2021.10961	Iraq	Jordan
2020.97538	United Kingdom	France
2021.1178300000001	United Kingdom	USA
2020.96191	United Kingdom	Italy
2021.19181	United Kingdom	Portugal
2020.99497	United Kingdom	France
2021.03017	France	Portugal
2021.1233300000001	France	Portugal
2021.29045	France	Italy
2021.35347	France	Italy
2021.28771	United Kingdom	Poland
2021.00981	United Kingdom	Portugal
2021.14798	Portugal	Brazil
2021.21921	Portugal	France
2021.2088800000001	Portugal	France
2021.10689	United Kingdom	France
2021.07949	United Kingdom	Portugal
2021.23017	United Kingdom	Lithuania
2021.09053	United Kingdom	Switzerland
2021.02195	United Kingdom	Spain
2021.30414	United Kingdom	Poland
2021.03565	United Kingdom	Portugal
2021.1288	Portugal	Switzerland
2021.22195	United Kingdom	Poland
2021.27126	United Kingdom	Poland
2021.01647	United Kingdom	Portugal
2021.0579500000001	United Kingdom	Spain
2021.1151	Spain	Portugal
2021.18522	Spain	Germany
2021.15346	United Kingdom	Iraq
2021.04225	United Kingdom	Poland
2021.1484600000001	Poland	Netherlands
2021.1890700000001	Poland	Spain
2021.3644100000001	Poland	United Kingdom
2021.36167	Poland	Croatia
2021.33975	Poland	Germany
2021.21372	Poland	Germany
2020.9727	United Kingdom	Italy
2020.78153	United Kingdom	Pakistan
2020.99541	United Kingdom	Bulgaria
2021.2192	Bulgaria	Poland
2021.28495	Bulgaria	Austria
2020.73771	United Kingdom	Iran
2020.85148	United Kingdom	Italy
2020.92021	United Kingdom	Turkey
2020.9611300000001	Turkey	Iran
2021.30961	Turkey	Bahrain
2021.33975	Turkey	USA
2021.24933	Turkey	Italy
2021.12102	Turkey	Ecuador
2021.01646	United Kingdom	Brazil
2021.20823	United Kingdom	Sweden
2021.28769	United Kingdom	Norway
2021.22467	United Kingdom	France
2021.3068700000001	United Kingdom	Canada
2021.3972800000001	United Kingdom	Japan
2021.24974	United Kingdom	Spain
2021.40549	Spain	Japan
2020.8008	United Kingdom	France
2021.22742	France	Germany
2021.26577	United Kingdom	Germany
2021.0082400000001	United Kingdom	Spain
2021.12121	United Kingdom	Poland
2021.23015	United Kingdom	Russia
2021.24421	United Kingdom	Japan
2020.98884	United Kingdom	Spain
2021.01645	Spain	United Kingdom
2021.0739800000001	United Kingdom	India
2021.07124	United Kingdom	Ghana
2021.01645	United Kingdom	Brazil
2021.09705	United Kingdom	Brazil
2021.3726100000001	United Kingdom	Brazil
2021.04103	Spain	United Kingdom
2021.16987	United Kingdom	Israel
2021.22466	Israel	Spain
2020.79611	United Kingdom	India
2021.2548100000001	India	Bangladesh
2020.81288	United Kingdom	Sweden
2021.09596	Sweden	Germany
2021.1781	Germany	Serbia
2021.24659	Germany	Turkey
2021.2181600000001	Germany	Croatia
2021.22909	Germany	Slovenia
2021.29864	United Kingdom	Bangladesh
2021.28403	United Kingdom	France
2020.9495	United Kingdom	France
2020.97269	France	United Kingdom
2021.22467	France	Portugal
2021.33426	France	Switzerland
2021.19179	France	United Kingdom
2021.2356300000001	France	Switzerland
2021.2876800000001	France	Switzerland
2021.1260300000001	France	United Kingdom
2021.17022	France	Switzerland
2021.29862	Switzerland	Bangladesh
2021.0164300000001	France	Brazil
2021.20547	France	United Kingdom
2020.81279	United Kingdom	Israel
2021.28493	Israel	Poland
2021.27123	Israel	Palestine
2021.2109600000001	Israel	Germany
2021.30685	Israel	Netherlands
2021.07726	Israel	Poland
2021.4137	Poland	Netherlands
2021.2762	Poland	Denmark
2021.1452100000001	Poland	Israel
2021.2821900000001	Poland	Germany
2021.30959	Poland	Germany
2021.47124	Poland	Netherlands
2021.35617	Poland	Netherlands
2021.4959000000001	Poland	Netherlands
2021.04253	Israel	Poland
2021.07124	Poland	Israel
2021.27765	Poland	Germany
2021.4054800000001	Germany	Netherlands
2021.10411	Poland	Israel
2021.27946	Poland	Germany
2021.19452	Poland	Israel
2021.26849	Poland	Netherlands
2021.27397	Israel	USA
2021.10175	Israel	Ukraine
2021.18082	Ukraine	Japan
2021.10997	Israel	USA
2021.27124	Israel	Palestine
2021.0098	Israel	France
2021.51781	France	Belgium
2021.07501	France	USA
2021.1051300000001	Israel	France
2021.2493200000001	Israel	USA
2021.1835700000001	Israel	USA
2021.22643	Israel	USA
2021.4274	USA	Netherlands
2021.14795	Israel	France
2021.09474	Israel	Romania
2021.05207	Israel	United Kingdom
2021.25206	Israel	France
2021.07124	Israel	France
2021.27123	Israel	Palestine
2021.23287	Israel	USA
2021.14948	Israel	Canada
2021.3342400000001	Israel	Belgium
2021.36712	Israel	Belgium
2021.21013	Israel	Germany
2021.3013700000001	Israel	Belgium
2021.15891	Israel	Canada
